1,6.74,6.7,6.74,-5.72,-5.86,-5.6,2.29,2.22,2.41,2.78,2.16,2.96,158.07,157.62,158.78,24.37,18.81,26.1,4.55,4.19,5.75,421.6,420.7,432.9,213450,186069,305390
1,6.73,6.67,6.75,-5.62,-5.73,-5.48,2.33,1.93,2.4,2.86,2.64,3.24,158.46,157.28,160.61,25.14,22.99,29.16,4.48,4.39,4.67,420.6,415.9,431,100040,93367,248095
1,6.69,6.68,6.77,-5.38,-5.4,-5.3,1.94,1.48,2.02,3.55,3.38,3.79,161.34,159.43,164.69,32.16,30.46,34.09,4.95,4.68,3.39,421,411.9,422.7,123074,95364,198600
1,6.7,6.68,6.73,-5.42,-5.48,-5.41,3.13,2.57,3.27,2.22,2.13,2.81,151.26,148.83,154.66,19.42,18.65,25.13,5.07,5.07,2.11,415.2,410.7,415.7,108469,80979,139004
1,6.7,6.69,6.71,-5.44,-5.59,-5.2,3.24,3.04,3.37,2.18,2.06,2.52,149.25,147.06,151.44,19,17.9,22.14,5.12,5.03,3.67,419.8,407.2,424.9,110235,107870,216757
1,6.72,6.7,6.73,-4.65,-5.06,-4.55,3.86,3.42,3.9,2.88,2.79,2.97,141.88,139.41,145.89,25.46,24.55,26.36,5.34,5.25,2.77,420.1,416.2,427.2,112108,72463,126970
1,6.71,6.71,6.74,-5.26,-5.35,-5.17,2.95,2.4,3.41,2.71,2.56,3.44,151.08,146.63,155.47,23.89,22.43,30.72,5.21,5.07,3.13,423.4,412.7,424.8,118799,96545,207958
1,6.67,6.66,6.71,-5.04,-5.22,-5.02,0.97,0.8,1.85,3.99,3.6,4.29,166.74,159.84,170.91,36.95,33.81,40.14,5.27,5.1,2.93,410.9,407.6,418.9,106179,103969,152140
1,6.64,6.63,6.67,-5.58,-5.62,-5.38,2.24,1.75,2.7,2.83,2.74,3.1,158.08,153.33,162.63,25.21,24.4,27.95,5.32,5.28,3.93,422.2,419,423,172919,114556,228928
1,6.59,6.57,6.63,-5.45,-5.5,-5.36,2.36,2.34,2.71,2.77,2.73,2.84,155.55,153.18,156.89,24.76,24.53,25.56,5.39,5.34,2.78,416.5,415.1,420.4,119881,102203,125769
1,6.66,6.64,6.66,-5.54,-5.65,-5.39,2.55,2.28,2.8,2.64,2.6,2.7,155.3,152.55,158.06,23.45,23.1,23.93,5.07,5,4.18,416.4,413.5,428.4,123995,115296,208616
1,6.67,6.61,6.67,-5.72,-5.73,-5.57,1.99,1.95,2.05,2.73,2.54,3.05,160.61,160.27,161.26,24.23,22.75,27.29,4.95,4.89,4.29,419.7,415.9,423.1,129984,92399,247441
1,6.66,6.63,6.68,-5.72,-5.85,-5.64,1.15,1.11,1.4,2.75,2.67,2.98,167.99,166.21,169.26,25.55,24.41,26.61,5.04,4.22,4.27,429,421.2,433,261706,223164,301862
1,6.62,6.61,6.66,-4.98,-5.68,-4.37,-0.04,-0.13,1.47,4.23,3.14,4.94,175.82,165.45,181.49,40.32,28.17,48.51,5.94,5.19,6.14,432,431.1,434,306344,166821,318067
1,6.68,6.63,6.71,-5,-5.14,-4.67,-0.36,-0.52,-0.3,4.46,4.25,4.65,184.56,183.29,186.34,41.63,39.56,44.7,5.27,5.24,5.98,417.3,416.3,432.2,101526,92571,305674
1,6.72,6.68,6.73,-4.95,-5.58,-4.62,0.46,0.01,0.93,4.44,3.72,4.58,174.61,168.67,179.85,41.86,33.59,44.21,5.31,4.99,3.97,422.6,422.2,427.2,216995,147859,226957
1,6.7,6.66,6.7,-5.67,-5.7,-5.4,0.4,-0.3,1.18,3.52,3.38,3.83,175.57,167.67,183.04,31.82,30.63,34.75,5.12,5.12,4.07,425.1,423.3,430.9,239225,224614,241280
1,6.71,6.68,6.75,-5.2,-5.94,-5.04,-1.67,-1.87,-0.28,3.81,3.02,4.14,193.67,182.74,199.83,34.56,26.94,37.93,5.23,4.83,3.9,423.3,421.3,423.8,213847,209850,218638
1,6.79,6.78,6.79,-4.52,-4.9,-4.32,-2.62,-3.38,-2.21,4.11,3.99,4.31,210.81,204.24,218.04,37.39,36,39.49,5.28,5.18,3.86,426.6,426.3,427,118044,110082,122396
1,6.9,6.8,6.91,-4.63,-4.72,-3.94,-3.66,-4.35,-3.53,3.57,3.44,3.61,220.96,216.76,227.85,31.18,30.35,31.46,5.17,5.16,4.17,424.7,423.5,426.4,97494,92338,112780
1,6.95,6.95,7,-5.66,-5.72,-4.93,-1.06,-2.71,-0.76,3.88,3.8,4.02,195.64,187.55,208.82,33.94,33.4,35.51,4.88,4.79,4.01,423.3,420.8,423.9,106642,101458,121724
1,7.04,6.99,7.08,-5.08,-5.81,-4.36,-1.82,-2.46,-1.51,4.48,3.42,4.98,201.24,194.57,209.41,39.74,29.68,44.89,4.91,4.69,3.97,421,420.8,421.7,118343,112996,119351
1,7.1,7.09,7.11,-5.19,-5.3,-4.84,-2.39,-2.76,-2,4.4,4.04,4.41,205.02,201.08,209.73,38.34,34.8,38.39,4.97,4.94,4.08,421.8,412.6,426.6,107384,87862,113716
1,7.03,7.01,7.07,-5.07,-5.18,-5,-1.78,-1.92,-1.58,4.52,4.4,4.64,199.08,197.56,200.35,40.08,38.53,41.51,5.19,5.19,5.17,422.2,411,425.1,99901,87871,196337
1,7,6.99,7.02,-4.93,-4.94,-4.9,-2.33,-2.33,-2.07,4.4,4.4,4.51,204.48,202.75,205.49,39.06,38.83,40.18,5.35,5.22,6.12,427.4,424.3,431.3,228339,191094,258509
1,7.1,7.01,7.1,-4.95,-5.04,-4.93,-1.86,-1.96,-1.85,4.62,4.6,4.74,200.78,200.53,201.27,41.29,40.39,41.84,5.19,5.09,5.72,425.4,424.5,428.6,146134,98471,297854
1,7.07,7.06,7.1,-5.1,-5.17,-5.08,-2.13,-2.34,-2.01,4.31,4.31,4.51,202.89,201.53,204.71,37.64,37.6,39.45,5.16,5.01,4.25,424.7,424,424.8,90654,79768,131006
1,7.02,6.99,7.05,-4.94,-5.02,-4.75,-2.42,-2.65,-2.36,4.37,4.18,4.47,206.81,205.58,209.1,38.56,36.89,39.39,5.31,5.2,4.71,429.4,425.8,438.7,88092,86748,93205
1,6.94,6.92,6.97,-5.43,-5.8,-5.28,0.96,-1.12,1.17,4.17,3.65,4.29,176.8,168.57,192.01,37.04,31.69,38.43,5.27,5.2,5.59,448.4,442.9,455.5,120253,108281,160251
1,6.94,6.83,6.99,-5.67,-5.89,-5.32,1.5,0.66,3.28,3.46,2.02,3.49,162.47,148.31,173.33,29.65,17.88,31.44,5.12,4.8,5.77,425.9,410.9,430.4,112913,91349,312296
1,6.96,6.96,7.01,-4.69,-5.53,-4.44,5,3.93,5.37,-0.57,-0.98,1.48,135.77,129.56,144.58,-4.64,-8.11,12.29,5.2,5,4.82,417.4,409.6,422.8,152629,109890,255401
1,6.97,6.96,7,-5.93,-6.05,-5.71,3.36,2.42,3.8,1.46,1.14,2.39,151.7,146.37,158.23,12.05,9.45,20.11,4.83,4.8,6.09,419.7,416.9,429.8,238752,116660,310211
1,6.86,6.85,6.91,-5.65,-5.95,-4.8,2.2,-0.66,2.52,3.05,2.59,3.46,167.74,155.93,187.85,26.23,22.24,35.52,5,4.74,6.1,430.2,429.6,430.6,317204,307892,319000
1,6.83,6.82,6.83,-3.7,-4.14,-3.48,-3.47,-3.68,-2.94,4.56,4.52,4.56,221.71,215.39,226.58,41.96,41.67,42.02,5.85,5.43,5.87,431.7,430.5,431.8,327843,323422,329385
1,6.81,6.77,6.84,-4.2,-4.28,-3.93,-2.49,-2.89,-0.48,4.77,4.37,4.81,203.95,187.02,214.06,44.33,40.2,50.54,5.26,5.25,6.18,430.1,429.2,430.7,316137,305819,321909
1,6.95,6.9,6.95,-2.67,-3.06,-1.57,1.29,1.16,2.2,6.24,5.83,6.41,147.32,143.42,154.25,64.59,57.12,73.07,6.44,6.14,6.46,421.8,419.3,429,201428,109609,293078
1,6.91,6.89,7.02,-4.04,-4.99,-2.44,-2.42,-3.05,1.38,4.69,4.13,5.73,192.05,150.57,217.13,42.8,36.71,63.95,5.5,5.46,6.46,425.5,416,430,162185,122229,187855
1,6.87,6.84,6.88,-4.19,-4.27,-3.45,-3.36,-3.44,-2.29,4.74,4.19,4.83,217.25,208.63,224.95,44.77,37.63,44.78,5.53,5.43,6.54,423.9,419.8,426.9,156703,143133,241760
1,6.82,6.69,6.85,-2.92,-3.03,-2.91,-3.97,-4.43,-3.57,4.5,4.19,5.04,233.39,230.79,235.6,42.38,37.99,47.54,6.04,5.89,6.52,426,423.7,427.8,153453,126849,197348
1,6.97,6.89,7.01,-2.11,-2.47,-1.95,-3.14,-3.52,-2.26,5.84,5.37,6.28,233.44,229.25,236.11,57.12,51.3,64.55,6.07,5.92,5.15,431,425.5,437.4,85307,80063,110471
1,6.97,6.96,6.98,-3.63,-4.13,-3.12,-2.91,-2.91,-2.46,5.13,4.72,5.46,217.39,215.19,218.73,47.83,43.09,54.01,5.81,5.55,4.38,428.7,425.1,437.8,86994,85868,87724
1,6.97,6.95,7,-3.95,-4.22,-3.78,-2.1,-2.82,-0.41,5.34,5.04,5.51,203.44,185.58,215.54,51.05,46.08,52.42,5.78,5.72,4.25,426.3,424.1,435.1,85533,82362,89537
1,7.06,7.05,7.06,-4.13,-4.23,-3.99,-0.68,-2.38,0,5.6,5.18,5.7,193.3,180.05,210.83,52.6,48.1,54.1,5.65,5.5,4.34,425,424.5,426.8,87559,83481,88017
1,6.98,6.96,7.12,-4.4,-4.58,-3.88,-2.42,-2.58,-2,5.03,4.82,5.18,208.68,203.61,213.65,45.17,43.81,48.01,5.62,5.57,4.3,427.1,422.6,427.8,97578,95107,110809
1,6.96,6.92,6.98,-5.3,-5.55,-4.62,-0.39,-0.97,-0.11,4.42,4.09,4.93,185.7,181.2,191.85,39.8,36.33,46.23,5.19,4.93,6.42,423.9,422.4,429.4,116717,113680,187499
1,6.92,6.89,6.93,-5.49,-5.63,-5.47,0.38,-0.11,0.64,4.18,3.88,4.23,176.91,173.52,181.2,37.22,34.43,37.69,5,4.84,6.32,428.2,426.6,429.2,184546,176441,189520
1,6.74,6.68,6.78,-5.08,-5.11,-4.86,0.07,-0.17,0.09,4.46,4.42,4.58,180.02,178.88,181.95,41.15,40.97,43.32,4.92,4.64,5.68,426.1,425.8,426.9,180795,159124,186441
1,6.78,6.65,6.82,-4.82,-4.85,-4.75,-0.51,-0.57,-0.01,4.72,4.63,4.78,184.32,180.14,186.73,44.2,44.15,44.6,4.8,4.67,4.23,425.7,424.1,426.6,107103,93648,124911
1,6.86,6.85,6.86,-4.76,-4.92,-3.77,1.52,0.19,3.84,4.61,4.17,4.75,158.31,134.46,177.84,42.7,37.81,43.92,4.84,4.83,4.63,436.4,433,437.4,80822,71466,106984
1,7.05,7.04,7.06,-3.69,-3.88,-2.89,4.79,4.45,6.01,3.34,2.19,4.05,124.82,115.69,129.69,28.44,18.15,35.05,5.11,4.97,4.86,424.7,424.5,444.6,102178,96895,122314
1,6.94,6.93,7.02,-3.6,-4.44,-3.04,3.98,1.42,4.54,4.32,4.27,4.34,139.29,123.83,162.3,38.84,38.49,42.46,5.08,4.94,4.11,424.2,424,424.6,112672,111462,113203
1,6.9,6.9,6.91,-5.26,-5.29,-4.9,-1.09,-1.91,-0.84,4.2,3.89,4.78,193.77,189.73,199.91,37.84,34.82,43.91,4.93,4.83,4.06,424.4,423.7,425.2,104399,88971,120581
1,6.97,6.94,6.97,-4.85,-4.86,-4.71,-0.61,-0.89,0.01,4.97,4.91,5.02,185.92,179.83,190.76,45.45,45.28,46.37,4.99,4.94,4.51,427.7,424,437.6,95753,92169,105048
1,6.88,6.87,6.92,-4.68,-4.88,-4.64,0.46,0.37,0.7,4.98,4.85,5.05,173.89,171.87,175.43,46.68,44.51,47.29,5.25,5.09,4.14,425,424.7,425.4,98726,95689,119163
1,6.87,6.86,6.87,-4.77,-4.82,-4.42,-0.47,-2.05,0.72,4.81,4.46,4.92,186.9,171.49,203.22,44.61,40.69,47.88,5.23,5.09,4.32,425.5,425.3,436.6,100737,88143,107913
1,6.84,6.84,6.86,-4.87,-4.9,-4.73,-1.91,-2.06,-1.2,4.47,4.42,4.55,199.55,193.72,203.51,40.95,40.19,42.07,5.22,5.16,3.96,423.8,423.1,424.6,103481,102140,110235
1,6.85,6.83,6.86,-5.06,-5.26,-4.94,-1.73,-1.73,-1.28,4.25,4.21,4.35,197.25,193.66,199.24,38.42,37.89,39.74,5.19,5.06,3.96,424.3,424.3,424.6,99649,95771,121182
1,6.83,6.82,6.84,-5.34,-5.48,-5.33,-1.33,-1.41,-1.14,4.01,3.89,4.07,193.53,191.78,194.81,35.99,34.81,36.54,5.06,5.02,3.98,426,425.2,426,98553,92362,105266
1,6.82,6.81,6.84,-5.53,-5.54,-5.39,-1.21,-1.47,-0.95,3.87,3.78,3.89,192.43,189.78,195.2,34.69,33.69,34.71,4.99,4.93,5.49,427.3,425.7,427.6,145694,114489,161139
